x,y,id,area_m
169.5,-65.5,7,5161288704
170.5,-65.5,13,5161288704
171.5,-65.5,13,5161288704
172.5,-65.5,13,5161288704
173.5,-65.5,13,5161288704
174.5,-65.5,13,5161288704
175.5,-65.5,13,5161288704
176.5,-65.5,13,5161288704
177.5,-65.5,13,5161288704
178.5,-65.5,13,5161288704
179.5,-65.5,13,5161288704
-179.5,-66.5,13,4963708928
-178.5,-66.5,13,4963708928
-177.5,-66.5,13,4963708928
-176.5,-66.5,13,4963708928
-175.5,-66.5,13,4963708928
-174.5,-66.5,13,4963708928
-173.5,-66.5,13,4963708928
-172.5,-66.5,13,4963708928
-171.5,-66.5,13,4963708928
-170.5,-66.5,13,4963708928
-169.5,-66.5,13,4963708928
-168.5,-66.5,13,4963708928
-167.5,-66.5,13,4963708928
-166.5,-66.5,13,4963708928
-165.5,-66.5,13,4963708928
-164.5,-66.5,13,4963708928
-163.5,-66.5,13,4963708928
-162.5,-66.5,13,4963708928
-161.5,-66.5,13,4963708928
-160.5,-66.5,13,4963708928
-159.5,-66.5,13,4963708928
-158.5,-66.5,13,4963708928
-157.5,-66.5,13,4963708928
-156.5,-66.5,13,4963708928
-155.5,-66.5,13,4963708928
-154.5,-66.5,13,4963708928
-153.5,-66.5,13,4963708928
-152.5,-66.5,13,4963708928
-151.5,-66.5,13,4963708928
-150.5,-66.5,13,4963708928
-149.5,-66.5,13,4963708928
-148.5,-66.5,13,4963708928
-147.5,-66.5,13,4963708928
-146.5,-66.5,13,4963708928
-145.5,-66.5,13,4963708928
-144.5,-66.5,13,4963708928
-143.5,-66.5,13,4963708928
-142.5,-66.5,13,4963708928
-141.5,-66.5,13,4963708928
-140.5,-66.5,13,4963708928
-139.5,-66.5,13,4963708928
-138.5,-66.5,13,4963708928
-137.5,-66.5,13,4963708928
-136.5,-66.5,13,4963708928
-135.5,-66.5,13,4963708928
-134.5,-66.5,13,4963708928
-133.5,-66.5,13,4963708928
-132.5,-66.5,13,4963708928
-131.5,-66.5,13,4963708928
-130.5,-66.5,13,4963708928
-129.5,-66.5,13,4963708928
-128.5,-66.5,13,4963708928
-127.5,-66.5,13,4963708928
-126.5,-66.5,13,4963708928
-125.5,-66.5,13,4963708928
-124.5,-66.5,10,4963708928
-123.5,-66.5,10,4963708928
-122.5,-66.5,10,4963708928
-121.5,-66.5,10,4963708928
-120.5,-66.5,10,4963708928
-119.5,-66.5,10,4963708928
-118.5,-66.5,10,4963708928
-117.5,-66.5,10,4963708928
-116.5,-66.5,10,4963708928
-115.5,-66.5,10,4963708928
-114.5,-66.5,10,4963708928
-113.5,-66.5,10,4963708928
-112.5,-66.5,10,4963708928
-111.5,-66.5,10,4963708928
-110.5,-66.5,10,4963708928
-109.5,-66.5,10,4963708928
-108.5,-66.5,10,4963708928
-107.5,-66.5,10,4963708928
-106.5,-66.5,10,4963708928
-105.5,-66.5,12,4963708928
-104.5,-66.5,12,4963708928
-103.5,-66.5,12,4963708928
-102.5,-66.5,12,4963708928
-101.5,-66.5,12,4963708928
-100.5,-66.5,12,4963708928
-99.5,-66.5,12,4963708928
-98.5,-66.5,12,4963708928
-97.5,-66.5,12,4963708928
-96.5,-66.5,12,4963708928
-95.5,-66.5,12,4963708928
-94.5,-66.5,12,4963708928
-93.5,-66.5,12,4963708928
-92.5,-66.5,12,4963708928
-91.5,-66.5,12,4963708928
-90.5,-66.5,12,4963708928
-89.5,-66.5,12,4963708928
-88.5,-66.5,12,4963708928
-87.5,-66.5,12,4963708928
-86.5,-66.5,12,4963708928
-85.5,-66.5,12,4963708928
-84.5,-66.5,12,4963708928
-83.5,-66.5,12,4963708928
-82.5,-66.5,12,4963708928
-81.5,-66.5,12,4963708928
-80.5,-66.5,12,4963708928
-79.5,-66.5,12,4963708928
-78.5,-66.5,12,4963708928
-77.5,-66.5,12,4963708928
-76.5,-66.5,12,4963708928
-75.5,-66.5,12,4963708928
-74.5,-66.5,10,4963708928
-73.5,-66.5,10,4963708928
-72.5,-66.5,10,4963708928
-71.5,-66.5,10,4963708928
-70.5,-66.5,10,4963708928
-69.5,-66.5,10,4963708928
-68.5,-66.5,10,4963708928
-67.5,-66.5,10,4963708928
-66.5,-66.5,10,4963708928
-65.5,-66.5,10,4963708928
-64.5,-66.5,1,4963708928
-63.5,-66.5,1,4963708928
-62.5,-66.5,1,4963708928
-61.5,-66.5,1,4963708928
-60.5,-66.5,1,4963708928
-59.5,-66.5,1,4963708928
-58.5,-66.5,1,4963708928
-57.5,-66.5,1,4963708928
-56.5,-66.5,1,4963708928
-55.5,-66.5,1,4963708928
-54.5,-66.5,1,4963708928
-53.5,-66.5,1,4963708928
-52.5,-66.5,1,4963708928
-51.5,-66.5,1,4963708928
-50.5,-66.5,1,4963708928
-49.5,-66.5,1,4963708928
-48.5,-66.5,1,4963708928
-47.5,-66.5,1,4963708928
-46.5,-66.5,1,4963708928
-45.5,-66.5,1,4963708928
-44.5,-66.5,1,4963708928
-43.5,-66.5,1,4963708928
-42.5,-66.5,1,4963708928
-41.5,-66.5,1,4963708928
-40.5,-66.5,1,4963708928
-39.5,-66.5,1,4963708928
-38.5,-66.5,1,4963708928
-37.5,-66.5,1,4963708928
-36.5,-66.5,1,4963708928
-35.5,-66.5,1,4963708928
-34.5,-66.5,1,4963708928
-33.5,-66.5,1,4963708928
-32.5,-66.5,1,4963708928
-31.5,-66.5,1,4963708928
-30.5,-66.5,1,4963708928
-29.5,-66.5,1,4963708928
-28.5,-66.5,1,4963708928
-27.5,-66.5,1,4963708928
-26.5,-66.5,1,4963708928
-25.5,-66.5,1,4963708928
-24.5,-66.5,1,4963708928
-23.5,-66.5,1,4963708928
-22.5,-66.5,1,4963708928
-21.5,-66.5,1,4963708928
-20.5,-66.5,1,4963708928
-19.5,-66.5,1,4963708928
-18.5,-66.5,1,4963708928
-17.5,-66.5,1,4963708928
-16.5,-66.5,1,4963708928
-15.5,-66.5,1,4963708928
-14.5,-66.5,1,4963708928
-13.5,-66.5,1,4963708928
-12.5,-66.5,1,4963708928
-11.5,-66.5,1,4963708928
-10.5,-66.5,1,4963708928
-9.5,-66.5,1,4963708928
-8.5,-66.5,1,4963708928
-7.5,-66.5,1,4963708928
-6.5,-66.5,1,4963708928
-5.5,-66.5,1,4963708928
-4.5,-66.5,1,4963708928
-3.5,-66.5,1,4963708928
-2.5,-66.5,1,4963708928
-1.5,-66.5,1,4963708928
-0.5,-66.5,1,4963708928
0.5,-66.5,1,4963708928
1.5,-66.5,1,4963708928
2.5,-66.5,1,4963708928
3.5,-66.5,1,4963708928
4.5,-66.5,1,4963708928
5.5,-66.5,1,4963708928
6.5,-66.5,1,4963708928
7.5,-66.5,1,4963708928
8.5,-66.5,1,4963708928
9.5,-66.5,1,4963708928
10.5,-66.5,1,4963708928
11.5,-66.5,1,4963708928
12.5,-66.5,1,4963708928
13.5,-66.5,1,4963708928
14.5,-66.5,1,4963708928
15.5,-66.5,1,4963708928
16.5,-66.5,1,4963708928
17.5,-66.5,1,4963708928
18.5,-66.5,1,4963708928
19.5,-66.5,1,4963708928
20.5,-66.5,1,4963708928
21.5,-66.5,1,4963708928
22.5,-66.5,1,4963708928
23.5,-66.5,1,4963708928
24.5,-66.5,1,4963708928
25.5,-66.5,1,4963708928
26.5,-66.5,1,4963708928
27.5,-66.5,1,4963708928
28.5,-66.5,1,4963708928
29.5,-66.5,1,4963708928
30.5,-66.5,4,4963708928
31.5,-66.5,4,4963708928
32.5,-66.5,4,4963708928
33.5,-66.5,4,4963708928
34.5,-66.5,4,4963708928
35.5,-66.5,4,4963708928
36.5,-66.5,4,4963708928
37.5,-66.5,4,4963708928
38.5,-66.5,4,4963708928
39.5,-66.5,4,4963708928
40.5,-66.5,4,4963708928
41.5,-66.5,4,4963708928
42.5,-66.5,4,4963708928
43.5,-66.5,4,4963708928
44.5,-66.5,4,4963708928
45.5,-66.5,4,4963708928
46.5,-66.5,4,4963708928
47.5,-66.5,4,4963708928
48.5,-66.5,4,4963708928
49.5,-66.5,4,4963708928
50.5,-66.5,4,4963708928
51.5,-66.5,4,4963708928
52.5,-66.5,4,4963708928
53.5,-66.5,4,4963708928
54.5,-66.5,4,4963708928
55.5,-66.5,4,4963708928
56.5,-66.5,4,4963708928
57.5,-66.5,4,4963708928
58.5,-66.5,4,4963708928
59.5,-66.5,4,4963708928
60.5,-66.5,4,4963708928
61.5,-66.5,4,4963708928
62.5,-66.5,4,4963708928
63.5,-66.5,4,4963708928
64.5,-66.5,4,4963708928
65.5,-66.5,4,4963708928
66.5,-66.5,4,4963708928
67.5,-66.5,4,4963708928
68.5,-66.5,4,4963708928
69.5,-66.5,4,4963708928
70.5,-66.5,4,4963708928
71.5,-66.5,4,4963708928
72.5,-66.5,4,4963708928
73.5,-66.5,4,4963708928
74.5,-66.5,4,4963708928
75.5,-66.5,4,4963708928
76.5,-66.5,4,4963708928
77.5,-66.5,4,4963708928
78.5,-66.5,4,4963708928
79.5,-66.5,4,4963708928
80.5,-66.5,4,4963708928
81.5,-66.5,4,4963708928
82.5,-66.5,4,4963708928
83.5,-66.5,4,4963708928
84.5,-66.5,4,4963708928
85.5,-66.5,4,4963708928
86.5,-66.5,4,4963708928
87.5,-66.5,4,4963708928
88.5,-66.5,4,4963708928
89.5,-66.5,4,4963708928
90.5,-66.5,4,4963708928
91.5,-66.5,4,4963708928
92.5,-66.5,4,4963708928
93.5,-66.5,4,4963708928
94.5,-66.5,4,4963708928
95.5,-66.5,4,4963708928
96.5,-66.5,4,4963708928
97.5,-66.5,4,4963708928
98.5,-66.5,4,4963708928
99.5,-66.5,4,4963708928
100.5,-66.5,4,4963708928
101.5,-66.5,4,4963708928
102.5,-66.5,4,4963708928
103.5,-66.5,4,4963708928
104.5,-66.5,4,4963708928
105.5,-66.5,4,4963708928
106.5,-66.5,4,4963708928
107.5,-66.5,4,4963708928
108.5,-66.5,4,4963708928
109.5,-66.5,4,4963708928
110.5,-66.5,4,4963708928
111.5,-66.5,4,4963708928
112.5,-66.5,4,4963708928
113.5,-66.5,4,4963708928
114.5,-66.5,4,4963708928
115.5,-66.5,7,4963708928
116.5,-66.5,7,4963708928
117.5,-66.5,7,4963708928
118.5,-66.5,7,4963708928
119.5,-66.5,7,4963708928
120.5,-66.5,7,4963708928
121.5,-66.5,7,4963708928
122.5,-66.5,7,4963708928
123.5,-66.5,7,4963708928
124.5,-66.5,7,4963708928
125.5,-66.5,7,4963708928
126.5,-66.5,7,4963708928
127.5,-66.5,7,4963708928
128.5,-66.5,7,4963708928
129.5,-66.5,7,4963708928
130.5,-66.5,7,4963708928
131.5,-66.5,7,4963708928
132.5,-66.5,7,4963708928
133.5,-66.5,7,4963708928
134.5,-66.5,7,4963708928
135.5,-66.5,7,4963708928
136.5,-66.5,7,4963708928
137.5,-66.5,7,4963708928
138.5,-66.5,7,4963708928
139.5,-66.5,7,4963708928
140.5,-66.5,7,4963708928
141.5,-66.5,7,4963708928
142.5,-66.5,7,4963708928
143.5,-66.5,7,4963708928
144.5,-66.5,7,4963708928
145.5,-66.5,7,4963708928
146.5,-66.5,7,4963708928
147.5,-66.5,7,4963708928
148.5,-66.5,7,4963708928
149.5,-66.5,7,4963708928
150.5,-66.5,7,4963708928
151.5,-66.5,7,4963708928
152.5,-66.5,7,4963708928
153.5,-66.5,7,4963708928
154.5,-66.5,7,4963708928
155.5,-66.5,7,4963708928
156.5,-66.5,7,4963708928
157.5,-66.5,7,4963708928
158.5,-66.5,7,4963708928
159.5,-66.5,7,4963708928
160.5,-66.5,7,4963708928
161.5,-66.5,7,4963708928
162.5,-66.5,7,4963708928
163.5,-66.5,7,4963708928
164.5,-66.5,7,4963708928
165.5,-66.5,7,4963708928
166.5,-66.5,7,4963708928
167.5,-66.5,7,4963708928
168.5,-66.5,7,4963708928
169.5,-66.5,7,4963708928
170.5,-66.5,13,4963708928
171.5,-66.5,13,4963708928
172.5,-66.5,13,4963708928
173.5,-66.5,13,4963708928
174.5,-66.5,13,4963708928
175.5,-66.5,13,4963708928
176.5,-66.5,13,4963708928
177.5,-66.5,13,4963708928
178.5,-66.5,13,4963708928
179.5,-66.5,13,4963708928
-179.5,-67.5,13,4764520960
-178.5,-67.5,13,4764520960
-177.5,-67.5,13,4764520960
-176.5,-67.5,13,4764520960
-175.5,-67.5,13,4764520960
-174.5,-67.5,13,4764520960
-173.5,-67.5,13,4764520960
-172.5,-67.5,13,4764520960
-171.5,-67.5,13,4764520960
-170.5,-67.5,13,4764520960
-169.5,-67.5,13,4764520960
-168.5,-67.5,13,4764520960
-167.5,-67.5,13,4764520960
-166.5,-67.5,13,4764520960
-165.5,-67.5,13,4764520960
-164.5,-67.5,13,4764520960
-163.5,-67.5,13,4764520960
-162.5,-67.5,13,4764520960
-161.5,-67.5,13,4764520960
-160.5,-67.5,13,4764520960
-159.5,-67.5,13,4764520960
-158.5,-67.5,13,4764520960
-157.5,-67.5,13,4764520960
-156.5,-67.5,13,4764520960
-155.5,-67.5,13,4764520960
-154.5,-67.5,13,4764520960
-153.5,-67.5,13,4764520960
-152.5,-67.5,13,4764520960
-151.5,-67.5,13,4764520960
-150.5,-67.5,13,4764520960
-149.5,-67.5,13,4764520960
-148.5,-67.5,13,4764520960
-147.5,-67.5,13,4764520960
-146.5,-67.5,13,4764520960
-145.5,-67.5,13,4764520960
-144.5,-67.5,13,4764520960
-143.5,-67.5,13,4764520960
-142.5,-67.5,13,4764520960
-141.5,-67.5,13,4764520960
-140.5,-67.5,13,4764520960
-139.5,-67.5,13,4764520960
-138.5,-67.5,13,4764520960
-137.5,-67.5,13,4764520960
-136.5,-67.5,13,4764520960
-135.5,-67.5,13,4764520960
-134.5,-67.5,13,4764520960
-133.5,-67.5,13,4764520960
-132.5,-67.5,13,4764520960
-131.5,-67.5,13,4764520960
-130.5,-67.5,13,4764520960
-129.5,-67.5,13,4764520960
-128.5,-67.5,13,4764520960
-127.5,-67.5,13,4764520960
-126.5,-67.5,13,4764520960
-125.5,-67.5,13,4764520960
-124.5,-67.5,10,4764520960
-123.5,-67.5,10,4764520960
-122.5,-67.5,10,4764520960
-121.5,-67.5,10,4764520960
-120.5,-67.5,10,4764520960
-119.5,-67.5,10,4764520960
-118.5,-67.5,10,4764520960
-117.5,-67.5,10,4764520960
-116.5,-67.5,10,4764520960
-115.5,-67.5,10,4764520960
-114.5,-67.5,10,4764520960
-113.5,-67.5,10,4764520960
-112.5,-67.5,10,4764520960
-111.5,-67.5,10,4764520960
-110.5,-67.5,10,4764520960
-109.5,-67.5,10,4764520960
-108.5,-67.5,10,4764520960
-107.5,-67.5,10,4764520960
-106.5,-67.5,10,4764520960
-105.5,-67.5,12,4764520960
-104.5,-67.5,12,4764520960
-103.5,-67.5,12,4764520960
-102.5,-67.5,12,4764520960
-101.5,-67.5,12,4764520960
-100.5,-67.5,12,4764520960
-99.5,-67.5,12,4764520960
-98.5,-67.5,12,4764520960
-97.5,-67.5,12,4764520960
-96.5,-67.5,12,4764520960
-95.5,-67.5,12,4764520960
-94.5,-67.5,12,4764520960
-93.5,-67.5,12,4764520960
-92.5,-67.5,12,4764520960
-91.5,-67.5,12,4764520960
-90.5,-67.5,12,4764520960
-89.5,-67.5,12,4764520960
-88.5,-67.5,12,4764520960
-87.5,-67.5,12,4764520960
-86.5,-67.5,12,4764520960
-85.5,-67.5,12,4764520960
-84.5,-67.5,10,4764520960
-83.5,-67.5,10,4764520960
-82.5,-67.5,10,4764520960
-81.5,-67.5,10,4764520960
-80.5,-67.5,10,4764520960
-79.5,-67.5,10,4764520960
-78.5,-67.5,10,4764520960
-77.5,-67.5,10,4764520960
-76.5,-67.5,10,4764520960
-75.5,-67.5,10,4764520960
-74.5,-67.5,10,4764520960
-73.5,-67.5,10,4764520960
-72.5,-67.5,10,4764520960
-71.5,-67.5,10,4764520960
-70.5,-67.5,10,4764520960
-69.5,-67.5,10,4764520960
-68.5,-67.5,10,4764520960
-67.5,-67.5,10,4764520960
-66.5,-67.5,10,4764520960
-65.5,-67.5,10,4764520960
-64.5,-67.5,1,4764520960
-63.5,-67.5,1,4764520960
-62.5,-67.5,1,4764520960
-61.5,-67.5,1,4764520960
-60.5,-67.5,1,4764520960
-59.5,-67.5,1,4764520960
-58.5,-67.5,1,4764520960
-57.5,-67.5,1,4764520960
-56.5,-67.5,1,4764520960
-55.5,-67.5,1,4764520960
-54.5,-67.5,1,4764520960
-53.5,-67.5,1,4764520960
-52.5,-67.5,1,4764520960
-51.5,-67.5,1,4764520960
-50.5,-67.5,1,4764520960
-49.5,-67.5,1,4764520960
-48.5,-67.5,1,4764520960
-47.5,-67.5,1,4764520960
-46.5,-67.5,1,4764520960
-45.5,-67.5,1,4764520960
-44.5,-67.5,1,4764520960
-43.5,-67.5,1,4764520960
-42.5,-67.5,1,4764520960
-41.5,-67.5,1,4764520960
-40.5,-67.5,1,4764520960
-39.5,-67.5,1,4764520960
-38.5,-67.5,1,4764520960
-37.5,-67.5,1,4764520960
-36.5,-67.5,1,4764520960
-35.5,-67.5,1,4764520960
-34.5,-67.5,1,4764520960
-33.5,-67.5,1,4764520960
-32.5,-67.5,1,4764520960
-31.5,-67.5,1,4764520960
-30.5,-67.5,1,4764520960
-29.5,-67.5,1,4764520960
-28.5,-67.5,1,4764520960
-27.5,-67.5,1,4764520960
-26.5,-67.5,1,4764520960
-25.5,-67.5,1,4764520960
-24.5,-67.5,1,4764520960
-23.5,-67.5,1,4764520960
-22.5,-67.5,1,4764520960
-21.5,-67.5,1,4764520960
-20.5,-67.5,1,4764520960
-19.5,-67.5,1,4764520960
-18.5,-67.5,1,4764520960
-17.5,-67.5,1,4764520960
-16.5,-67.5,1,4764520960
-15.5,-67.5,1,4764520960
-14.5,-67.5,1,4764520960
-13.5,-67.5,1,4764520960
-12.5,-67.5,1,4764520960
-11.5,-67.5,1,4764520960
-10.5,-67.5,1,4764520960
-9.5,-67.5,1,4764520960
-8.5,-67.5,1,4764520960
-7.5,-67.5,1,4764520960
-6.5,-67.5,1,4764520960
-5.5,-67.5,1,4764520960
-4.5,-67.5,1,4764520960
-3.5,-67.5,1,4764520960
-2.5,-67.5,1,4764520960
-1.5,-67.5,1,4764520960
-0.5,-67.5,1,4764520960
0.5,-67.5,1,4764520960
1.5,-67.5,1,4764520960
2.5,-67.5,1,4764520960
3.5,-67.5,1,4764520960
4.5,-67.5,1,4764520960
5.5,-67.5,1,4764520960
6.5,-67.5,1,4764520960
7.5,-67.5,1,4764520960
8.5,-67.5,1,4764520960
9.5,-67.5,1,4764520960
10.5,-67.5,1,4764520960
11.5,-67.5,1,4764520960
12.5,-67.5,1,4764520960
13.5,-67.5,1,4764520960
14.5,-67.5,1,4764520960
15.5,-67.5,1,4764520960
16.5,-67.5,1,4764520960
17.5,-67.5,1,4764520960
18.5,-67.5,1,4764520960
19.5,-67.5,1,4764520960
20.5,-67.5,1,4764520960
21.5,-67.5,1,4764520960
22.5,-67.5,1,4764520960
23.5,-67.5,1,4764520960
24.5,-67.5,1,4764520960
25.5,-67.5,1,4764520960
26.5,-67.5,1,4764520960
27.5,-67.5,1,4764520960
28.5,-67.5,1,4764520960
29.5,-67.5,1,4764520960
30.5,-67.5,4,4764520960
31.5,-67.5,4,4764520960
32.5,-67.5,4,4764520960
33.5,-67.5,4,4764520960
34.5,-67.5,4,4764520960
35.5,-67.5,4,4764520960
36.5,-67.5,4,4764520960
37.5,-67.5,4,4764520960
38.5,-67.5,4,4764520960
39.5,-67.5,4,4764520960
40.5,-67.5,4,4764520960
41.5,-67.5,4,4764520960
42.5,-67.5,4,4764520960
43.5,-67.5,4,4764520960
44.5,-67.5,4,4764520960
45.5,-67.5,4,4764520960
46.5,-67.5,4,4764520960
47.5,-67.5,4,4764520960
48.5,-67.5,4,4764520960
49.5,-67.5,4,4764520960
50.5,-67.5,4,4764520960
51.5,-67.5,4,4764520960
52.5,-67.5,4,4764520960
53.5,-67.5,4,4764520960
54.5,-67.5,4,4764520960
55.5,-67.5,4,4764520960
56.5,-67.5,4,4764520960
57.5,-67.5,4,4764520960
58.5,-67.5,4,4764520960
59.5,-67.5,4,4764520960
60.5,-67.5,4,4764520960
61.5,-67.5,4,4764520960
62.5,-67.5,4,4764520960
63.5,-67.5,4,4764520960
64.5,-67.5,4,4764520960
65.5,-67.5,4,4764520960
66.5,-67.5,4,4764520960
67.5,-67.5,4,4764520960
68.5,-67.5,4,4764520960
69.5,-67.5,4,4764520960
70.5,-67.5,4,4764520960
71.5,-67.5,4,4764520960
72.5,-67.5,4,4764520960
73.5,-67.5,4,4764520960
74.5,-67.5,4,4764520960
75.5,-67.5,4,4764520960
76.5,-67.5,4,4764520960
77.5,-67.5,4,4764520960
78.5,-67.5,4,4764520960
79.5,-67.5,4,4764520960
80.5,-67.5,4,4764520960
81.5,-67.5,4,4764520960
82.5,-67.5,4,4764520960
83.5,-67.5,4,4764520960
84.5,-67.5,4,4764520960
85.5,-67.5,4,4764520960
86.5,-67.5,4,4764520960
87.5,-67.5,4,4764520960
88.5,-67.5,4,4764520960
89.5,-67.5,4,4764520960
90.5,-67.5,4,4764520960
91.5,-67.5,4,4764520960
92.5,-67.5,4,4764520960
93.5,-67.5,4,4764520960
94.5,-67.5,4,4764520960
95.5,-67.5,4,4764520960
96.5,-67.5,4,4764520960
97.5,-67.5,4,4764520960
98.5,-67.5,4,4764520960
99.5,-67.5,4,4764520960
100.5,-67.5,4,4764520960
101.5,-67.5,4,4764520960
102.5,-67.5,4,4764520960
103.5,-67.5,4,4764520960
104.5,-67.5,4,4764520960
105.5,-67.5,4,4764520960
106.5,-67.5,4,4764520960
107.5,-67.5,4,4764520960
108.5,-67.5,4,4764520960
109.5,-67.5,4,4764520960
110.5,-67.5,4,4764520960
111.5,-67.5,4,4764520960
112.5,-67.5,4,4764520960
113.5,-67.5,4,4764520960
114.5,-67.5,4,4764520960
115.5,-67.5,7,4764520960
116.5,-67.5,7,4764520960
117.5,-67.5,7,4764520960
118.5,-67.5,7,4764520960
119.5,-67.5,7,4764520960
120.5,-67.5,7,4764520960
121.5,-67.5,7,4764520960
122.5,-67.5,7,4764520960
123.5,-67.5,7,4764520960
124.5,-67.5,7,4764520960
125.5,-67.5,7,4764520960
126.5,-67.5,7,4764520960
127.5,-67.5,7,4764520960
128.5,-67.5,7,4764520960
129.5,-67.5,7,4764520960
130.5,-67.5,7,4764520960
131.5,-67.5,7,4764520960
132.5,-67.5,7,4764520960
133.5,-67.5,7,4764520960
134.5,-67.5,7,4764520960
135.5,-67.5,7,4764520960
136.5,-67.5,7,4764520960
137.5,-67.5,7,4764520960
138.5,-67.5,7,4764520960
139.5,-67.5,7,4764520960
140.5,-67.5,7,4764520960
141.5,-67.5,7,4764520960
142.5,-67.5,7,4764520960
143.5,-67.5,7,4764520960
144.5,-67.5,7,4764520960
145.5,-67.5,7,4764520960
146.5,-67.5,7,4764520960
147.5,-67.5,7,4764520960
148.5,-67.5,7,4764520960
149.5,-67.5,7,4764520960
150.5,-67.5,7,4764520960
151.5,-67.5,7,4764520960
152.5,-67.5,7,4764520960
153.5,-67.5,7,4764520960
154.5,-67.5,7,4764520960
155.5,-67.5,7,4764520960
156.5,-67.5,7,4764520960
157.5,-67.5,7,4764520960
158.5,-67.5,7,4764520960
159.5,-67.5,7,4764520960
160.5,-67.5,7,4764520960
161.5,-67.5,7,4764520960
162.5,-67.5,7,4764520960
163.5,-67.5,7,4764520960
164.5,-67.5,7,4764520960
165.5,-67.5,7,4764520960
166.5,-67.5,7,4764520960
167.5,-67.5,7,4764520960
168.5,-67.5,7,4764520960
169.5,-67.5,7,4764520960
170.5,-67.5,13,4764520960
171.5,-67.5,13,4764520960
172.5,-67.5,13,4764520960
173.5,-67.5,13,4764520960
174.5,-67.5,13,4764520960
175.5,-67.5,13,4764520960
176.5,-67.5,13,4764520960
177.5,-67.5,13,4764520960
178.5,-67.5,13,4764520960
179.5,-67.5,13,4764520960
-179.5,-68.5,13,4563788800
-178.5,-68.5,13,4563788800
-177.5,-68.5,13,4563788800
-176.5,-68.5,13,4563788800
-175.5,-68.5,13,4563788800
-174.5,-68.5,13,4563788800
-173.5,-68.5,13,4563788800
-172.5,-68.5,13,4563788800
-171.5,-68.5,13,4563788800
-170.5,-68.5,13,4563788800
-169.5,-68.5,13,4563788800
-168.5,-68.5,13,4563788800
-167.5,-68.5,13,4563788800
-166.5,-68.5,13,4563788800
-165.5,-68.5,13,4563788800
-164.5,-68.5,13,4563788800
-163.5,-68.5,13,4563788800
-162.5,-68.5,13,4563788800
-161.5,-68.5,13,4563788800
-160.5,-68.5,13,4563788800
-159.5,-68.5,13,4563788800
-158.5,-68.5,13,4563788800
-157.5,-68.5,13,4563788800
-156.5,-68.5,13,4563788800
-155.5,-68.5,13,4563788800
-154.5,-68.5,13,4563788800
-153.5,-68.5,13,4563788800
-152.5,-68.5,13,4563788800
-151.5,-68.5,13,4563788800
-150.5,-68.5,13,4563788800
-149.5,-68.5,13,4563788800
-148.5,-68.5,13,4563788800
-147.5,-68.5,13,4563788800
-146.5,-68.5,13,4563788800
-145.5,-68.5,13,4563788800
-144.5,-68.5,13,4563788800
-143.5,-68.5,13,4563788800
-142.5,-68.5,13,4563788800
-141.5,-68.5,13,4563788800
-140.5,-68.5,13,4563788800
-139.5,-68.5,13,4563788800
-138.5,-68.5,13,4563788800
-137.5,-68.5,13,4563788800
-136.5,-68.5,13,4563788800
-135.5,-68.5,13,4563788800
-134.5,-68.5,13,4563788800
-133.5,-68.5,13,4563788800
-132.5,-68.5,13,4563788800
-131.5,-68.5,13,4563788800
-130.5,-68.5,13,4563788800
-129.5,-68.5,13,4563788800
-128.5,-68.5,13,4563788800
-127.5,-68.5,13,4563788800
-126.5,-68.5,13,4563788800
-125.5,-68.5,13,4563788800
-124.5,-68.5,10,4563788800
-123.5,-68.5,10,4563788800
-122.5,-68.5,10,4563788800
-121.5,-68.5,10,4563788800
-120.5,-68.5,10,4563788800
-119.5,-68.5,10,4563788800
-118.5,-68.5,10,4563788800
-117.5,-68.5,10,4563788800
-116.5,-68.5,10,4563788800
-115.5,-68.5,10,4563788800
-114.5,-68.5,10,4563788800
-113.5,-68.5,10,4563788800
-112.5,-68.5,10,4563788800
-111.5,-68.5,10,4563788800
-110.5,-68.5,10,4563788800
-109.5,-68.5,10,4563788800
-108.5,-68.5,10,4563788800
-107.5,-68.5,10,4563788800
-106.5,-68.5,10,4563788800
-105.5,-68.5,10,4563788800
-104.5,-68.5,10,4563788800
-103.5,-68.5,10,4563788800
-102.5,-68.5,10,4563788800
-101.5,-68.5,10,4563788800
-100.5,-68.5,10,4563788800
-99.5,-68.5,10,4563788800
-98.5,-68.5,10,4563788800
-97.5,-68.5,10,4563788800
-96.5,-68.5,10,4563788800
-95.5,-68.5,10,4563788800
-94.5,-68.5,10,4563788800
-93.5,-68.5,10,4563788800
-92.5,-68.5,10,4563788800
-91.5,-68.5,10,4563788800
-90.5,-68.5,10,4563788800
-89.5,-68.5,10,4563788800
-88.5,-68.5,10,4563788800
-87.5,-68.5,10,4563788800
-86.5,-68.5,10,4563788800
-85.5,-68.5,10,4563788800
-84.5,-68.5,10,4563788800
-83.5,-68.5,10,4563788800
-82.5,-68.5,10,4563788800
-81.5,-68.5,10,4563788800
-80.5,-68.5,10,4563788800
-79.5,-68.5,10,4563788800
-78.5,-68.5,10,4563788800
-77.5,-68.5,10,4563788800
-76.5,-68.5,10,4563788800
-75.5,-68.5,10,4563788800
-74.5,-68.5,10,4563788800
-73.5,-68.5,10,4563788800
-72.5,-68.5,10,4563788800
-71.5,-68.5,10,4563788800
-70.5,-68.5,10,4563788800
-69.5,-68.5,10,4563788800
-68.5,-68.5,10,4563788800
-67.5,-68.5,10,4563788800
