x,y,Name,area_m
-107.5,-64.5,9,5357199872
-106.5,-64.5,9,5357199872
-105.5,-64.5,9,5357199872
-104.5,-64.5,9,5357199872
-103.5,-64.5,9,5357199872
-102.5,-64.5,9,5357199872
-101.5,-64.5,9,5357199872
-100.5,-64.5,9,5357199872
-99.5,-64.5,9,5357199872
-98.5,-64.5,9,5357199872
-97.5,-64.5,9,5357199872
-96.5,-64.5,9,5357199872
-95.5,-64.5,9,5357199872
-94.5,-64.5,9,5357199872
-93.5,-64.5,9,5357199872
-92.5,-64.5,9,5357199872
-91.5,-64.5,9,5357199872
-90.5,-64.5,9,5357199872
-89.5,-64.5,9,5357199872
-88.5,-64.5,9,5357199872
-87.5,-64.5,9,5357199872
-86.5,-64.5,9,5357199872
-85.5,-64.5,9,5357199872
-84.5,-64.5,1,5357199872
-83.5,-64.5,1,5357199872
-82.5,-64.5,1,5357199872
-81.5,-64.5,1,5357199872
-80.5,-64.5,1,5357199872
-79.5,-64.5,1,5357199872
-78.5,-64.5,1,5357199872
-77.5,-64.5,1,5357199872
-76.5,-64.5,1,5357199872
-75.5,-64.5,1,5357199872
-74.5,-64.5,1,5357199872
-73.5,-64.5,1,5357199872
-72.5,-64.5,1,5357199872
-71.5,-64.5,1,5357199872
-70.5,-64.5,1,5357199872
-69.5,-64.5,1,5357199872
-68.5,-64.5,1,5357199872
-67.5,-64.5,1,5357199872
-66.5,-64.5,1,5357199872
-65.5,-64.5,1,5357199872
-64.5,-64.5,1,5357199872
-63.5,-64.5,1,5357199872
-62.5,-64.5,1,5357199872
-61.5,-64.5,1,5357199872
-60.5,-64.5,1,5357199872
-59.5,-64.5,3,5357199872
-58.5,-64.5,3,5357199872
-57.5,-64.5,3,5357199872
-56.5,-64.5,3,5357199872
-55.5,-64.5,3,5357199872
-54.5,-64.5,3,5357199872
-53.5,-64.5,3,5357199872
-52.5,-64.5,3,5357199872
-51.5,-64.5,3,5357199872
-50.5,-64.5,3,5357199872
-49.5,-64.5,3,5357199872
-48.5,-64.5,3,5357199872
-47.5,-64.5,3,5357199872
-46.5,-64.5,3,5357199872
-45.5,-64.5,3,5357199872
-44.5,-64.5,3,5357199872
-43.5,-64.5,3,5357199872
-42.5,-64.5,3,5357199872
-41.5,-64.5,3,5357199872
-40.5,-64.5,3,5357199872
-39.5,-64.5,3,5357199872
-38.5,-64.5,3,5357199872
-37.5,-64.5,3,5357199872
-36.5,-64.5,3,5357199872
-35.5,-64.5,3,5357199872
-34.5,-64.5,3,5357199872
-33.5,-64.5,3,5357199872
-32.5,-64.5,3,5357199872
-31.5,-64.5,3,5357199872
-30.5,-64.5,3,5357199872
-29.5,-64.5,3,5357199872
-28.5,-64.5,3,5357199872
-27.5,-64.5,3,5357199872
-26.5,-64.5,3,5357199872
-25.5,-64.5,3,5357199872
-24.5,-64.5,3,5357199872
-23.5,-64.5,3,5357199872
-22.5,-64.5,3,5357199872
-21.5,-64.5,3,5357199872
-20.5,-64.5,3,5357199872
-19.5,-64.5,4,5357199872
-18.5,-64.5,4,5357199872
-17.5,-64.5,4,5357199872
-16.5,-64.5,4,5357199872
-15.5,-64.5,4,5357199872
-14.5,-64.5,4,5357199872
-13.5,-64.5,4,5357199872
-12.5,-64.5,4,5357199872
-11.5,-64.5,4,5357199872
-10.5,-64.5,4,5357199872
-9.5,-64.5,4,5357199872
-8.5,-64.5,4,5357199872
-7.5,-64.5,4,5357199872
-6.5,-64.5,4,5357199872
-5.5,-64.5,4,5357199872
-4.5,-64.5,4,5357199872
-3.5,-64.5,4,5357199872
-2.5,-64.5,4,5357199872
-1.5,-64.5,4,5357199872
-0.5,-64.5,4,5357199872
0.5,-64.5,4,5357199872
1.5,-64.5,4,5357199872
2.5,-64.5,4,5357199872
3.5,-64.5,4,5357199872
4.5,-64.5,4,5357199872
5.5,-64.5,4,5357199872
6.5,-64.5,4,5357199872
7.5,-64.5,4,5357199872
8.5,-64.5,4,5357199872
9.5,-64.5,4,5357199872
10.5,-64.5,4,5357199872
11.5,-64.5,4,5357199872
12.5,-64.5,4,5357199872
13.5,-64.5,4,5357199872
14.5,-64.5,4,5357199872
15.5,-64.5,4,5357199872
16.5,-64.5,4,5357199872
17.5,-64.5,4,5357199872
18.5,-64.5,4,5357199872
19.5,-64.5,4,5357199872
20.5,-64.5,4,5357199872
21.5,-64.5,4,5357199872
22.5,-64.5,4,5357199872
23.5,-64.5,4,5357199872
24.5,-64.5,4,5357199872
25.5,-64.5,4,5357199872
26.5,-64.5,4,5357199872
27.5,-64.5,4,5357199872
28.5,-64.5,4,5357199872
29.5,-64.5,4,5357199872
30.5,-64.5,7,5357199872
31.5,-64.5,7,5357199872
32.5,-64.5,7,5357199872
33.5,-64.5,7,5357199872
34.5,-64.5,7,5357199872
35.5,-64.5,7,5357199872
36.5,-64.5,7,5357199872
37.5,-64.5,7,5357199872
38.5,-64.5,7,5357199872
39.5,-64.5,7,5357199872
40.5,-64.5,7,5357199872
41.5,-64.5,7,5357199872
42.5,-64.5,7,5357199872
43.5,-64.5,7,5357199872
44.5,-64.5,7,5357199872
45.5,-64.5,7,5357199872
46.5,-64.5,7,5357199872
47.5,-64.5,7,5357199872
48.5,-64.5,7,5357199872
49.5,-64.5,7,5357199872
50.5,-64.5,7,5357199872
51.5,-64.5,7,5357199872
52.5,-64.5,7,5357199872
53.5,-64.5,7,5357199872
54.5,-64.5,7,5357199872
55.5,-64.5,7,5357199872
56.5,-64.5,7,5357199872
57.5,-64.5,7,5357199872
58.5,-64.5,7,5357199872
59.5,-64.5,7,5357199872
60.5,-64.5,7,5357199872
61.5,-64.5,7,5357199872
62.5,-64.5,7,5357199872
63.5,-64.5,7,5357199872
64.5,-64.5,7,5357199872
65.5,-64.5,7,5357199872
66.5,-64.5,7,5357199872
67.5,-64.5,7,5357199872
68.5,-64.5,7,5357199872
69.5,-64.5,7,5357199872
70.5,-64.5,7,5357199872
71.5,-64.5,7,5357199872
72.5,-64.5,7,5357199872
73.5,-64.5,7,5357199872
74.5,-64.5,7,5357199872
75.5,-64.5,7,5357199872
76.5,-64.5,7,5357199872
77.5,-64.5,7,5357199872
78.5,-64.5,7,5357199872
79.5,-64.5,7,5357199872
80.5,-64.5,7,5357199872
81.5,-64.5,7,5357199872
82.5,-64.5,7,5357199872
83.5,-64.5,7,5357199872
84.5,-64.5,7,5357199872
85.5,-64.5,7,5357199872
86.5,-64.5,7,5357199872
87.5,-64.5,7,5357199872
88.5,-64.5,7,5357199872
89.5,-64.5,7,5357199872
90.5,-64.5,7,5357199872
91.5,-64.5,7,5357199872
92.5,-64.5,7,5357199872
93.5,-64.5,7,5357199872
94.5,-64.5,7,5357199872
95.5,-64.5,7,5357199872
96.5,-64.5,7,5357199872
97.5,-64.5,7,5357199872
98.5,-64.5,7,5357199872
99.5,-64.5,7,5357199872
100.5,-64.5,7,5357199872
101.5,-64.5,7,5357199872
102.5,-64.5,7,5357199872
103.5,-64.5,7,5357199872
104.5,-64.5,7,5357199872
105.5,-64.5,7,5357199872
106.5,-64.5,7,5357199872
107.5,-64.5,7,5357199872
108.5,-64.5,7,5357199872
109.5,-64.5,7,5357199872
110.5,-64.5,7,5357199872
111.5,-64.5,7,5357199872
112.5,-64.5,7,5357199872
113.5,-64.5,7,5357199872
114.5,-64.5,7,5357199872
115.5,-64.5,7,5357199872
116.5,-64.5,7,5357199872
117.5,-64.5,7,5357199872
118.5,-64.5,7,5357199872
119.5,-64.5,7,5357199872
120.5,-64.5,7,5357199872
121.5,-64.5,7,5357199872
122.5,-64.5,7,5357199872
123.5,-64.5,7,5357199872
124.5,-64.5,7,5357199872
125.5,-64.5,7,5357199872
126.5,-64.5,7,5357199872
127.5,-64.5,7,5357199872
128.5,-64.5,7,5357199872
129.5,-64.5,7,5357199872
130.5,-64.5,7,5357199872
131.5,-64.5,7,5357199872
132.5,-64.5,7,5357199872
133.5,-64.5,7,5357199872
134.5,-64.5,7,5357199872
135.5,-64.5,7,5357199872
136.5,-64.5,7,5357199872
137.5,-64.5,7,5357199872
138.5,-64.5,7,5357199872
139.5,-64.5,7,5357199872
140.5,-64.5,7,5357199872
141.5,-64.5,7,5357199872
142.5,-64.5,7,5357199872
143.5,-64.5,7,5357199872
144.5,-64.5,7,5357199872
145.5,-64.5,7,5357199872
146.5,-64.5,7,5357199872
147.5,-64.5,7,5357199872
148.5,-64.5,7,5357199872
149.5,-64.5,7,5357199872
150.5,-64.5,8,5357199872
151.5,-64.5,8,5357199872
152.5,-64.5,8,5357199872
153.5,-64.5,8,5357199872
154.5,-64.5,8,5357199872
155.5,-64.5,8,5357199872
156.5,-64.5,8,5357199872
157.5,-64.5,8,5357199872
158.5,-64.5,8,5357199872
159.5,-64.5,8,5357199872
160.5,-64.5,8,5357199872
161.5,-64.5,8,5357199872
162.5,-64.5,8,5357199872
163.5,-64.5,8,5357199872
164.5,-64.5,8,5357199872
165.5,-64.5,8,5357199872
166.5,-64.5,8,5357199872
167.5,-64.5,8,5357199872
168.5,-64.5,8,5357199872
169.5,-64.5,8,5357199872
170.5,-64.5,8,5357199872
171.5,-64.5,8,5357199872
172.5,-64.5,8,5357199872
173.5,-64.5,8,5357199872
174.5,-64.5,8,5357199872
175.5,-64.5,8,5357199872
176.5,-64.5,8,5357199872
177.5,-64.5,8,5357199872
178.5,-64.5,8,5357199872
179.5,-64.5,8,5357199872
-179.5,-65.5,8,5161288704
-178.5,-65.5,8,5161288704
-177.5,-65.5,8,5161288704
-176.5,-65.5,8,5161288704
-175.5,-65.5,8,5161288704
-174.5,-65.5,8,5161288704
-173.5,-65.5,8,5161288704
-172.5,-65.5,8,5161288704
-171.5,-65.5,8,5161288704
-170.5,-65.5,8,5161288704
-169.5,-65.5,8,5161288704
-168.5,-65.5,8,5161288704
-167.5,-65.5,8,5161288704
-166.5,-65.5,8,5161288704
-165.5,-65.5,8,5161288704
-164.5,-65.5,8,5161288704
-163.5,-65.5,8,5161288704
-162.5,-65.5,8,5161288704
-161.5,-65.5,8,5161288704
-160.5,-65.5,8,5161288704
-159.5,-65.5,8,5161288704
-158.5,-65.5,8,5161288704
-157.5,-65.5,8,5161288704
-156.5,-65.5,8,5161288704
-155.5,-65.5,8,5161288704
-154.5,-65.5,8,5161288704
-153.5,-65.5,8,5161288704
-152.5,-65.5,8,5161288704
-151.5,-65.5,8,5161288704
-150.5,-65.5,8,5161288704
-149.5,-65.5,9,5161288704
-148.5,-65.5,9,5161288704
-147.5,-65.5,9,5161288704
-146.5,-65.5,9,5161288704
-145.5,-65.5,9,5161288704
-144.5,-65.5,9,5161288704
-143.5,-65.5,9,5161288704
-142.5,-65.5,9,5161288704
-141.5,-65.5,9,5161288704
-140.5,-65.5,9,5161288704
-139.5,-65.5,9,5161288704
-138.5,-65.5,9,5161288704
-137.5,-65.5,9,5161288704
-136.5,-65.5,9,5161288704
-135.5,-65.5,9,5161288704
-134.5,-65.5,9,5161288704
-133.5,-65.5,9,5161288704
-132.5,-65.5,9,5161288704
-131.5,-65.5,9,5161288704
-130.5,-65.5,9,5161288704
-129.5,-65.5,9,5161288704
-128.5,-65.5,9,5161288704
-127.5,-65.5,9,5161288704
-126.5,-65.5,9,5161288704
-125.5,-65.5,9,5161288704
-124.5,-65.5,9,5161288704
-123.5,-65.5,9,5161288704
-122.5,-65.5,9,5161288704
-121.5,-65.5,9,5161288704
-120.5,-65.5,9,5161288704
-119.5,-65.5,9,5161288704
-118.5,-65.5,9,5161288704
-117.5,-65.5,9,5161288704
-116.5,-65.5,9,5161288704
-115.5,-65.5,9,5161288704
-114.5,-65.5,9,5161288704
-113.5,-65.5,9,5161288704
-112.5,-65.5,9,5161288704
-111.5,-65.5,9,5161288704
-110.5,-65.5,9,5161288704
-109.5,-65.5,9,5161288704
-108.5,-65.5,9,5161288704
-107.5,-65.5,9,5161288704
-106.5,-65.5,9,5161288704
-105.5,-65.5,9,5161288704
-104.5,-65.5,9,5161288704
-103.5,-65.5,9,5161288704
-102.5,-65.5,9,5161288704
-101.5,-65.5,9,5161288704
-100.5,-65.5,9,5161288704
-99.5,-65.5,9,5161288704
-98.5,-65.5,9,5161288704
-97.5,-65.5,9,5161288704
-96.5,-65.5,9,5161288704
-95.5,-65.5,9,5161288704
-94.5,-65.5,9,5161288704
-93.5,-65.5,9,5161288704
-92.5,-65.5,9,5161288704
-91.5,-65.5,9,5161288704
-90.5,-65.5,9,5161288704
-89.5,-65.5,9,5161288704
-88.5,-65.5,9,5161288704
-87.5,-65.5,9,5161288704
-86.5,-65.5,9,5161288704
-85.5,-65.5,9,5161288704
-84.5,-65.5,1,5161288704
-83.5,-65.5,1,5161288704
-82.5,-65.5,1,5161288704
-81.5,-65.5,1,5161288704
-80.5,-65.5,1,5161288704
-79.5,-65.5,1,5161288704
-78.5,-65.5,1,5161288704
-77.5,-65.5,1,5161288704
-76.5,-65.5,1,5161288704
-75.5,-65.5,1,5161288704
-74.5,-65.5,1,5161288704
-73.5,-65.5,1,5161288704
-72.5,-65.5,1,5161288704
-71.5,-65.5,1,5161288704
-70.5,-65.5,1,5161288704
-69.5,-65.5,1,5161288704
-68.5,-65.5,1,5161288704
-67.5,-65.5,1,5161288704
-66.5,-65.5,1,5161288704
-65.5,-65.5,1,5161288704
-64.5,-65.5,1,5161288704
-63.5,-65.5,1,5161288704
-62.5,-65.5,1,5161288704
-61.5,-65.5,3,5161288704
-60.5,-65.5,3,5161288704
-59.5,-65.5,3,5161288704
-58.5,-65.5,3,5161288704
-57.5,-65.5,3,5161288704
-56.5,-65.5,3,5161288704
-55.5,-65.5,3,5161288704
-54.5,-65.5,3,5161288704
-53.5,-65.5,3,5161288704
-52.5,-65.5,3,5161288704
-51.5,-65.5,3,5161288704
-50.5,-65.5,3,5161288704
-49.5,-65.5,3,5161288704
-48.5,-65.5,3,5161288704
-47.5,-65.5,3,5161288704
-46.5,-65.5,3,5161288704
-45.5,-65.5,3,5161288704
-44.5,-65.5,3,5161288704
-43.5,-65.5,3,5161288704
-42.5,-65.5,3,5161288704
-41.5,-65.5,3,5161288704
-40.5,-65.5,3,5161288704
-39.5,-65.5,3,5161288704
-38.5,-65.5,3,5161288704
-37.5,-65.5,3,5161288704
-36.5,-65.5,3,5161288704
-35.5,-65.5,3,5161288704
-34.5,-65.5,3,5161288704
-33.5,-65.5,3,5161288704
-32.5,-65.5,3,5161288704
-31.5,-65.5,3,5161288704
-30.5,-65.5,3,5161288704
-29.5,-65.5,3,5161288704
-28.5,-65.5,3,5161288704
-27.5,-65.5,3,5161288704
-26.5,-65.5,3,5161288704
-25.5,-65.5,3,5161288704
-24.5,-65.5,3,5161288704
-23.5,-65.5,3,5161288704
-22.5,-65.5,3,5161288704
-21.5,-65.5,3,5161288704
-20.5,-65.5,3,5161288704
-19.5,-65.5,4,5161288704
-18.5,-65.5,4,5161288704
-17.5,-65.5,4,5161288704
-16.5,-65.5,4,5161288704
-15.5,-65.5,4,5161288704
-14.5,-65.5,4,5161288704
-13.5,-65.5,4,5161288704
-12.5,-65.5,4,5161288704
-11.5,-65.5,4,5161288704
-10.5,-65.5,4,5161288704
-9.5,-65.5,4,5161288704
-8.5,-65.5,4,5161288704
-7.5,-65.5,4,5161288704
-6.5,-65.5,4,5161288704
-5.5,-65.5,4,5161288704
-4.5,-65.5,4,5161288704
-3.5,-65.5,4,5161288704
-2.5,-65.5,4,5161288704
-1.5,-65.5,4,5161288704
-0.5,-65.5,4,5161288704
0.5,-65.5,4,5161288704
1.5,-65.5,4,5161288704
2.5,-65.5,4,5161288704
3.5,-65.5,4,5161288704
4.5,-65.5,4,5161288704
5.5,-65.5,4,5161288704
6.5,-65.5,4,5161288704
7.5,-65.5,4,5161288704
8.5,-65.5,4,5161288704
9.5,-65.5,4,5161288704
10.5,-65.5,4,5161288704
11.5,-65.5,4,5161288704
12.5,-65.5,4,5161288704
13.5,-65.5,4,5161288704
14.5,-65.5,4,5161288704
15.5,-65.5,4,5161288704
16.5,-65.5,4,5161288704
17.5,-65.5,4,5161288704
18.5,-65.5,4,5161288704
19.5,-65.5,4,5161288704
20.5,-65.5,4,5161288704
21.5,-65.5,4,5161288704
22.5,-65.5,4,5161288704
23.5,-65.5,4,5161288704
24.5,-65.5,4,5161288704
25.5,-65.5,4,5161288704
26.5,-65.5,4,5161288704
27.5,-65.5,4,5161288704
28.5,-65.5,4,5161288704
29.5,-65.5,4,5161288704
30.5,-65.5,7,5161288704
31.5,-65.5,7,5161288704
32.5,-65.5,7,5161288704
33.5,-65.5,7,5161288704
34.5,-65.5,7,5161288704
35.5,-65.5,7,5161288704
36.5,-65.5,7,5161288704
37.5,-65.5,7,5161288704
38.5,-65.5,7,5161288704
39.5,-65.5,7,5161288704
40.5,-65.5,7,5161288704
41.5,-65.5,7,5161288704
42.5,-65.5,7,5161288704
43.5,-65.5,7,5161288704
44.5,-65.5,7,5161288704
45.5,-65.5,7,5161288704
46.5,-65.5,7,5161288704
47.5,-65.5,7,5161288704
48.5,-65.5,7,5161288704
49.5,-65.5,7,5161288704
50.5,-65.5,7,5161288704
51.5,-65.5,7,5161288704
52.5,-65.5,7,5161288704
53.5,-65.5,7,5161288704
54.5,-65.5,7,5161288704
55.5,-65.5,7,5161288704
56.5,-65.5,7,5161288704
57.5,-65.5,7,5161288704
58.5,-65.5,7,5161288704
59.5,-65.5,7,5161288704
60.5,-65.5,7,5161288704
61.5,-65.5,7,5161288704
62.5,-65.5,7,5161288704
63.5,-65.5,7,5161288704
64.5,-65.5,7,5161288704
65.5,-65.5,7,5161288704
66.5,-65.5,7,5161288704
67.5,-65.5,7,5161288704
68.5,-65.5,7,5161288704
69.5,-65.5,7,5161288704
70.5,-65.5,7,5161288704
71.5,-65.5,7,5161288704
72.5,-65.5,7,5161288704
73.5,-65.5,7,5161288704
74.5,-65.5,7,5161288704
75.5,-65.5,7,5161288704
76.5,-65.5,7,5161288704
77.5,-65.5,7,5161288704
78.5,-65.5,7,5161288704
79.5,-65.5,7,5161288704
80.5,-65.5,7,5161288704
81.5,-65.5,7,5161288704
82.5,-65.5,7,5161288704
83.5,-65.5,7,5161288704
84.5,-65.5,7,5161288704
85.5,-65.5,7,5161288704
86.5,-65.5,7,5161288704
87.5,-65.5,7,5161288704
88.5,-65.5,7,5161288704
89.5,-65.5,7,5161288704
90.5,-65.5,7,5161288704
91.5,-65.5,7,5161288704
92.5,-65.5,7,5161288704
93.5,-65.5,7,5161288704
94.5,-65.5,7,5161288704
95.5,-65.5,7,5161288704
96.5,-65.5,7,5161288704
97.5,-65.5,7,5161288704
98.5,-65.5,7,5161288704
99.5,-65.5,7,5161288704
100.5,-65.5,7,5161288704
101.5,-65.5,7,5161288704
102.5,-65.5,7,5161288704
103.5,-65.5,7,5161288704
104.5,-65.5,7,5161288704
105.5,-65.5,7,5161288704
106.5,-65.5,7,5161288704
107.5,-65.5,7,5161288704
108.5,-65.5,7,5161288704
109.5,-65.5,7,5161288704
110.5,-65.5,7,5161288704
111.5,-65.5,7,5161288704
112.5,-65.5,7,5161288704
113.5,-65.5,7,5161288704
114.5,-65.5,7,5161288704
115.5,-65.5,7,5161288704
116.5,-65.5,7,5161288704
117.5,-65.5,7,5161288704
118.5,-65.5,7,5161288704
119.5,-65.5,7,5161288704
120.5,-65.5,7,5161288704
121.5,-65.5,7,5161288704
122.5,-65.5,7,5161288704
123.5,-65.5,7,5161288704
124.5,-65.5,7,5161288704
125.5,-65.5,7,5161288704
126.5,-65.5,7,5161288704
127.5,-65.5,7,5161288704
128.5,-65.5,7,5161288704
129.5,-65.5,7,5161288704
130.5,-65.5,7,5161288704
131.5,-65.5,7,5161288704
132.5,-65.5,7,5161288704
133.5,-65.5,7,5161288704
134.5,-65.5,7,5161288704
135.5,-65.5,7,5161288704
136.5,-65.5,7,5161288704
137.5,-65.5,7,5161288704
138.5,-65.5,7,5161288704
139.5,-65.5,7,5161288704
140.5,-65.5,7,5161288704
141.5,-65.5,7,5161288704
142.5,-65.5,7,5161288704
143.5,-65.5,7,5161288704
144.5,-65.5,7,5161288704
145.5,-65.5,7,5161288704
146.5,-65.5,7,5161288704
147.5,-65.5,7,5161288704
148.5,-65.5,7,5161288704
149.5,-65.5,7,5161288704
150.5,-65.5,8,5161288704
151.5,-65.5,8,5161288704
152.5,-65.5,8,5161288704
153.5,-65.5,8,5161288704
154.5,-65.5,8,5161288704
155.5,-65.5,8,5161288704
156.5,-65.5,8,5161288704
157.5,-65.5,8,5161288704
158.5,-65.5,8,5161288704
159.5,-65.5,8,5161288704
160.5,-65.5,8,5161288704
161.5,-65.5,8,5161288704
162.5,-65.5,8,5161288704
163.5,-65.5,8,5161288704
164.5,-65.5,8,5161288704
165.5,-65.5,8,5161288704
166.5,-65.5,8,5161288704
167.5,-65.5,8,5161288704
168.5,-65.5,8,5161288704
169.5,-65.5,8,5161288704
170.5,-65.5,8,5161288704
171.5,-65.5,8,5161288704
172.5,-65.5,8,5161288704
173.5,-65.5,8,5161288704
174.5,-65.5,8,5161288704
175.5,-65.5,8,5161288704
176.5,-65.5,8,5161288704
177.5,-65.5,8,5161288704
178.5,-65.5,8,5161288704
179.5,-65.5,8,5161288704
-179.5,-66.5,8,4963708928
-178.5,-66.5,8,4963708928
-177.5,-66.5,8,4963708928
-176.5,-66.5,8,4963708928
-175.5,-66.5,8,4963708928
-174.5,-66.5,8,4963708928
-173.5,-66.5,8,4963708928
-172.5,-66.5,8,4963708928
-171.5,-66.5,8,4963708928
-170.5,-66.5,8,4963708928
-169.5,-66.5,8,4963708928
-168.5,-66.5,8,4963708928
-167.5,-66.5,8,4963708928
-166.5,-66.5,8,4963708928
-165.5,-66.5,8,4963708928
-164.5,-66.5,8,4963708928
-163.5,-66.5,8,4963708928
-162.5,-66.5,8,4963708928
-161.5,-66.5,8,4963708928
-160.5,-66.5,8,4963708928
-159.5,-66.5,8,4963708928
-158.5,-66.5,8,4963708928
-157.5,-66.5,8,4963708928
-156.5,-66.5,8,4963708928
-155.5,-66.5,8,4963708928
-154.5,-66.5,8,4963708928
-153.5,-66.5,8,4963708928
-152.5,-66.5,8,4963708928
-151.5,-66.5,8,4963708928
-150.5,-66.5,8,4963708928
-149.5,-66.5,9,4963708928
-148.5,-66.5,9,4963708928
-147.5,-66.5,9,4963708928
-146.5,-66.5,9,4963708928
-145.5,-66.5,9,4963708928
-144.5,-66.5,9,4963708928
-143.5,-66.5,9,4963708928
-142.5,-66.5,9,4963708928
-141.5,-66.5,9,4963708928
-140.5,-66.5,9,4963708928
-139.5,-66.5,9,4963708928
-138.5,-66.5,9,4963708928
-137.5,-66.5,9,4963708928
-136.5,-66.5,9,4963708928
-135.5,-66.5,9,4963708928
-134.5,-66.5,9,4963708928
-133.5,-66.5,9,4963708928
-132.5,-66.5,9,4963708928
-131.5,-66.5,9,4963708928
-130.5,-66.5,9,4963708928
-129.5,-66.5,9,4963708928
-128.5,-66.5,9,4963708928
-127.5,-66.5,9,4963708928
-126.5,-66.5,9,4963708928
-125.5,-66.5,9,4963708928
-124.5,-66.5,9,4963708928
-123.5,-66.5,9,4963708928
-122.5,-66.5,9,4963708928
-121.5,-66.5,9,4963708928
-120.5,-66.5,9,4963708928
-119.5,-66.5,9,4963708928
-118.5,-66.5,9,4963708928
-117.5,-66.5,9,4963708928
-116.5,-66.5,9,4963708928
-115.5,-66.5,9,4963708928
-114.5,-66.5,9,4963708928
-113.5,-66.5,9,4963708928
-112.5,-66.5,9,4963708928
-111.5,-66.5,9,4963708928
-110.5,-66.5,9,4963708928
-109.5,-66.5,9,4963708928
-108.5,-66.5,9,4963708928
-107.5,-66.5,9,4963708928
-106.5,-66.5,9,4963708928
-105.5,-66.5,9,4963708928
-104.5,-66.5,9,4963708928
-103.5,-66.5,9,4963708928
-102.5,-66.5,9,4963708928
-101.5,-66.5,9,4963708928
-100.5,-66.5,9,4963708928
-99.5,-66.5,9,4963708928
-98.5,-66.5,9,4963708928
-97.5,-66.5,9,4963708928
-96.5,-66.5,9,4963708928
-95.5,-66.5,9,4963708928
-94.5,-66.5,9,4963708928
-93.5,-66.5,9,4963708928
-92.5,-66.5,9,4963708928
-91.5,-66.5,9,4963708928
-90.5,-66.5,9,4963708928
-89.5,-66.5,9,4963708928
-88.5,-66.5,9,4963708928
-87.5,-66.5,9,4963708928
-86.5,-66.5,9,4963708928
-85.5,-66.5,9,4963708928
-84.5,-66.5,1,4963708928
-83.5,-66.5,1,4963708928
-82.5,-66.5,1,4963708928
-81.5,-66.5,1,4963708928
-80.5,-66.5,1,4963708928
-79.5,-66.5,1,4963708928
-78.5,-66.5,1,4963708928
-77.5,-66.5,1,4963708928
-76.5,-66.5,1,4963708928
-75.5,-66.5,1,4963708928
-74.5,-66.5,1,4963708928
-73.5,-66.5,1,4963708928
-72.5,-66.5,1,4963708928
-71.5,-66.5,1,4963708928
-70.5,-66.5,1,4963708928
-69.5,-66.5,1,4963708928
-68.5,-66.5,1,4963708928
-67.5,-66.5,1,4963708928
-66.5,-66.5,1,4963708928
-65.5,-66.5,1,4963708928
-64.5,-66.5,1,4963708928
-63.5,-66.5,3,4963708928
-62.5,-66.5,3,4963708928
-61.5,-66.5,3,4963708928
-60.5,-66.5,3,4963708928
-59.5,-66.5,3,4963708928
-58.5,-66.5,3,4963708928
-57.5,-66.5,3,4963708928
-56.5,-66.5,3,4963708928
-55.5,-66.5,3,4963708928
-54.5,-66.5,3,4963708928
-53.5,-66.5,3,4963708928
-52.5,-66.5,3,4963708928
-51.5,-66.5,3,4963708928
-50.5,-66.5,3,4963708928
-49.5,-66.5,3,4963708928
-48.5,-66.5,3,4963708928
-47.5,-66.5,3,4963708928
-46.5,-66.5,3,4963708928
-45.5,-66.5,3,4963708928
-44.5,-66.5,3,4963708928
-43.5,-66.5,3,4963708928
-42.5,-66.5,3,4963708928
-41.5,-66.5,3,4963708928
-40.5,-66.5,3,4963708928
-39.5,-66.5,3,4963708928
-38.5,-66.5,3,4963708928
-37.5,-66.5,3,4963708928
-36.5,-66.5,3,4963708928
-35.5,-66.5,3,4963708928
-34.5,-66.5,3,4963708928
-33.5,-66.5,3,4963708928
-32.5,-66.5,3,4963708928
-31.5,-66.5,3,4963708928
-30.5,-66.5,3,4963708928
-29.5,-66.5,3,4963708928
-28.5,-66.5,3,4963708928
-27.5,-66.5,3,4963708928
-26.5,-66.5,3,4963708928
-25.5,-66.5,3,4963708928
-24.5,-66.5,3,4963708928
-23.5,-66.5,3,4963708928
-22.5,-66.5,3,4963708928
-21.5,-66.5,3,4963708928
-20.5,-66.5,3,4963708928
-19.5,-66.5,4,4963708928
-18.5,-66.5,4,4963708928
-17.5,-66.5,4,4963708928
-16.5,-66.5,4,4963708928
-15.5,-66.5,4,4963708928
-14.5,-66.5,4,4963708928
-13.5,-66.5,4,4963708928
-12.5,-66.5,4,4963708928
-11.5,-66.5,4,4963708928
-10.5,-66.5,4,4963708928
-9.5,-66.5,4,4963708928
-8.5,-66.5,4,4963708928
-7.5,-66.5,4,4963708928
-6.5,-66.5,4,4963708928
-5.5,-66.5,4,4963708928
-4.5,-66.5,4,4963708928
-3.5,-66.5,4,4963708928
-2.5,-66.5,4,4963708928
-1.5,-66.5,4,4963708928
-0.5,-66.5,4,4963708928
0.5,-66.5,4,4963708928
1.5,-66.5,4,4963708928
2.5,-66.5,4,4963708928
3.5,-66.5,4,4963708928
4.5,-66.5,4,4963708928
5.5,-66.5,4,4963708928
6.5,-66.5,4,4963708928
7.5,-66.5,4,4963708928
8.5,-66.5,4,4963708928
9.5,-66.5,4,4963708928
10.5,-66.5,4,4963708928
11.5,-66.5,4,4963708928
12.5,-66.5,4,4963708928
13.5,-66.5,4,4963708928
14.5,-66.5,4,4963708928
15.5,-66.5,4,4963708928
16.5,-66.5,4,4963708928
